1.0632,5.25,7.5285,15,1,1979
0.94747,5.4437,4.3864,15,1,1979
0.86583,5.5209,2.1011,15,1,1979
0.78773,5.5866,358.86,15,1,1979
0.7548,5.3607,359.78,15,1,1979
0.80683,4.8596,8.1822,15,1,1979
0.85394,4.5924,14.972,16,1,1979
0.78636,4.6442,17.07,16,1,1979
0.74257,4.5284,18.911,16,1,1979
0.73205,4.3719,21.591,16,1,1979
0.74211,4.2864,25.272,16,1,1979
0.70346,4.3428,26.184,16,1,1979
0.6695,4.3153,30.694,16,1,1979
0.58169,4.3954,30.381,16,1,1979
0.49753,4.4543,28.48,17,1,1979
0.44059,4.3642,30.309,17,1,1979
0.38799,4.2679,32.875,17,1,1979
0.33231,4.1719,32.985,17,1,1979
0.32888,3.7552,47.619,17,1,1979
0.31939,3.5286,54.738,17,1,1979
0.42904,3.2787,78.761,17,1,1979
0.42779,3.3669,87.825,17,1,1979
0.34146,3.4488,90.961,18,1,1979
0.27057,3.4979,90.406,18,1,1979
0.20882,3.5316,85.968,18,1,1979
0.17097,3.4137,84.023,18,1,1979
0.13324,3.3966,87.967,18,1,1979
0.11266,3.0729,87.572,18,1,1979
0.11563,2.7399,80.112,18,1,1979
0.14353,2.5505,65.384,18,1,1979
0.16697,2.3592,74.289,19,1,1979
0.24209,2.297,92.532,19,1,1979
0.24678,2.4126,93.307,19,1,1979
0.25147,2.5011,88.846,19,1,1979
0.25467,2.5404,87.418,19,1,1979
0.29309,2.7226,73.624,19,1,1979
0.3609,2.9442,71.746,19,1,1979
0.34683,3.086,69.257,19,1,1979
0.38262,3.1289,68.735,20,1,1979
0.37004,3.2101,67.697,20,1,1979
0.36718,3.1884,70.35,20,1,1979
0.38456,3.1637,71.383,20,1,1979
0.43396,3.1442,73.102,20,1,1979
0.4335,3.2601,68.609,20,1,1979
0.44871,3.3352,63.341,20,1,1979
0.44322,3.4394,55.222,20,1,1979
0.50622,3.6707,51.728,21,1,1979
0.57048,3.9665,48.108,21,1,1979
0.67099,4.09,52.112,21,1,1979
0.6894,4.1831,58.71,21,1,1979
0.61348,4.166,62.967,21,1,1979
0.54327,4.0672,65.126,21,1,1979
0.55676,3.8287,73.696,21,1,1979
0.58569,3.7148,83.166,21,1,1979
0.59118,3.6658,92.829,22,1,1979
0.57483,3.5492,102.28,22,1,1979
0.52372,3.4262,110.4,22,1,1979
0.47638,3.237,120.87,22,1,1979
0.3729,3.044,134.24,22,1,1979
0.27022,2.9148,135.62,22,1,1979
0.19453,2.8549,133.49,22,1,1979
0.14616,2.7627,129.3,22,1,1979
0.095279,2.431,107.72,23,1,1979
0.1018,2.2357,69.883,23,1,1979
0.12386,2.1514,65.719,23,1,1979
0.16983,2.1155,95.751,23,1,1979
0.1736,2.1528,123.27,23,1,1979
0.17429,2.19,107.07,23,1,1979
0.30761,2.4564,126.86,23,1,1979
0.47958,2.7688,138.15,23,1,1979
0.53481,2.936,147.43,24,1,1979
0.75412,3.2437,145.3,24,1,1979
0.88744,3.4915,150.65,24,1,1979
0.89453,3.6332,163.8,24,1,1979
0.7524,3.5692,174.34,24,1,1979
0.65864,3.3882,186.42,24,1,1979
0.72668,3.2618,218.68,24,1,1979
0.91385,3.6261,226.59,24,1,1979
0.99687,3.9123,233.3,25,1,1979
0.95536,4.1839,245.99,25,1,1979
0.92677,4.2391,254.42,25,1,1979
0.94781,4.2628,259.39,25,1,1979
0.92357,4.2974,266.21,25,1,1979
0.77721,4.3158,271.2,25,1,1979
0.73388,4.1254,264.29,25,1,1979
0.76544,3.9783,249.75,25,1,1979
0.78808,3.9209,233.23,26,1,1979
0.8042,3.9243,220.31,26,1,1979
0.88081,3.8872,203.78,26,1,1979
0.95387,3.8534,186.35,26,1,1979
1.0088,3.8723,173.39,26,1,1979
1.0832,3.8918,168.83,26,1,1979
1.0405,3.8919,175.76,26,1,1979
0.90985,3.7851,193.86,26,1,1979
0.7516,3.6332,211.83,27,1,1979
0.76189,3.5713,226.53,27,1,1979
0.8664,3.8278,233.01,27,1,1979
0.8871,4.147,240.98,27,1,1979
0.85908,4.3945,249.21,27,1,1979
0.74794,4.7281,264.42,27,1,1979
0.65407,4.9219,277.11,27,1,1979
0.58249,4.887,282.63,27,1,1979
0.48507,4.9615,289.35,28,1,1979
0.40846,4.9476,297.01,28,1,1979
0.39062,4.4546,312.97,28,1,1979
0.41361,3.943,354.77,28,1,1979
0.49525,3.5539,22.52,28,1,1979
0.62914,3.4964,29.859,28,1,1979
0.74234,3.7898,32.523,28,1,1979
0.76921,4.0182,32.77,28,1,1979
0.7731,4.1093,31.265,29,1,1979
0.85668,4.2076,31.095,29,1,1979
0.87395,4.3519,32.117,29,1,1979
0.87246,4.4057,34.528,29,1,1979
0.8249,4.3957,36.555,29,1,1979
0.76041,4.3592,38.593,29,1,1979
0.77584,4.2863,45.4,29,1,1979
0.75835,4.3097,49.591,29,1,1979
0.67225,4.3843,50.168,30,1,1979
0.59164,4.3901,50.179,30,1,1979
0.50977,4.4147,48.091,30,1,1979
0.43625,4.523,45.229,30,1,1979
0.40823,4.3438,35.918,30,1,1979
0.43796,3.9449,18.026,30,1,1979
0.66059,3.5369,344.87,30,1,1979
0.88607,3.8611,332.54,30,1,1979
1.209,4.3069,318.41,31,1,1979
1.606,4.8918,308.79,31,1,1979
1.817,5.2928,302.8,31,1,1979
1.9557,5.5372,298.15,31,1,1979
1.8779,5.5762,292.59,31,1,1979
1.7726,5.547,287.73,31,1,1979
1.5306,5.4632,286.12,31,1,1979
1.319,5.3215,289.76,31,1,1979
1.2433,5.1821,297.13,1,2,1979
1.2577,5.2211,306.18,1,2,1979
1.2507,5.2457,309.89,1,2,1979
1.1443,5.3002,312.64,1,2,1979
0.95364,5.3595,316.93,1,2,1979
0.8911,4.9229,311.24,1,2,1979
0.87612,4.6137,298.99,1,2,1979
0.8002,4.4501,284.12,1,2,1979
0.80409,4.163,257.85,2,2,1979
0.73925,4.0162,236.46,2,2,1979
0.81655,3.8364,209.54,2,2,1979
0.73731,3.7408,203.44,2,2,1979
0.58295,3.6176,206.4,2,2,1979
0.40869,3.5544,212.13,2,2,1979
0.35049,3.1991,246.42,2,2,1979
0.63669,3.1845,297.6,2,2,1979
0.79848,3.8438,302.38,3,2,1979
1.004,4.166,297.14,3,2,1979
1.0439,4.6011,298.72,3,2,1979
0.96565,4.5699,291.85,3,2,1979
0.99492,4.3578,270.88,3,2,1979
1.2604,4.2542,237.73,3,2,1979
1.658,4.6544,224.82,3,2,1979
1.6682,5.0031,230.39,3,2,1979
1.5477,5.1611,246.99,4,2,1979
1.6495,5.4364,262.73,4,2,1979
1.8447,5.6918,271.64,4,2,1979
2.1062,6.0425,281.93,4,2,1979
2.1852,6.2426,294.42,4,2,1979
1.8529,6.2132,302.38,4,2,1979
1.4315,6.0933,309.54,4,2,1979
1.1867,5.8153,312.83,4,2,1979
1.0421,5.5524,311.77,5,2,1979
0.94313,5.3036,306.48,5,2,1979
0.86823,5.0497,297.22,5,2,1979
0.76464,4.9056,291.6,5,2,1979
0.61588,4.8808,294.18,5,2,1979
0.51217,4.8095,296.62,5,2,1979
0.43625,4.7202,299.3,5,2,1979
0.40881,4.4752,296.26,5,2,1979
0.4359,4.1406,291.18,6,2,1979
0.47066,3.8241,286.86,6,2,1979
0.47638,3.6848,288.49,6,2,1979
0.44368,3.5803,291.75,6,2,1979
0.42881,3.4027,295.85,6,2,1979
0.43831,3.3591,302.45,6,2,1979
0.41864,3.3776,307.65,6,2,1979
0.42035,3.3258,311.61,6,2,1979
0.41338,3.3646,318.97,7,2,1979
0.37553,3.4958,325.64,7,2,1979
0.3498,3.5735,330.72,7,2,1979
0.3418,3.4731,330.03,7,2,1979
0.36856,3.2752,296.56,7,2,1979
0.40709,3.1827,263.01,7,2,1979
0.61062,3.2278,220.1,7,2,1979
0.91568,3.5354,171,7,2,1979
1.0851,3.8254,168.62,8,2,1979
1.1493,3.9326,164.98,8,2,1979
1.3397,4.0883,161.16,8,2,1979
1.5305,4.3867,166.23,8,2,1979
1.4413,4.4967,173.42,8,2,1979
0.986,4.1202,195.48,8,2,1979
0.82398,3.757,214.02,8,2,1979
0.74165,3.6932,229.67,8,2,1979
1.4383,4.4852,315.18,9,2,1979
2.2352,5.8964,318.23,9,2,1979
1.8923,6.1515,316.08,9,2,1979
1.7285,5.6623,303.2,9,2,1979
1.5783,5.7755,304.65,9,2,1979
1.2538,5.7164,307.93,9,2,1979
1.1345,5.2208,306.34,9,2,1979
1.0829,5.0524,307.73,9,2,1979
1.1118,4.9894,307.33,10,2,1979
1.2474,4.9915,304.96,10,2,1979
1.3008,5.1478,309.77,10,2,1979
1.187,5.2227,316.31,10,2,1979
1.0885,5.2463,322.82,10,2,1979
1.0444,5.1955,324.39,10,2,1979
1.0432,5.0662,321.3,10,2,1979
1.0955,4.9331,313.6,10,2,1979
1.3079,4.9516,306.67,11,2,1979
1.5159,5.2666,310.37,11,2,1979
1.4297,5.5208,319.06,11,2,1979
1.2846,5.584,327.12,11,2,1979
1.1423,5.7374,335.79,11,2,1979
1.0321,5.8404,341.8,11,2,1979
0.92826,5.8614,345.89,11,2,1979
0.82295,5.8261,348.53,11,2,1979
0.72485,5.7,350.18,12,2,1979
0.65132,5.3777,350.08,12,2,1979
0.58203,5.0708,352.67,12,2,1979
0.5531,4.5857,12.874,12,2,1979
0.54647,4.1981,48.393,12,2,1979
0.54865,3.9235,55.744,12,2,1979
0.58764,3.7462,63.967,12,2,1979
0.58958,3.7223,68.521,12,2,1979
0.5132,3.6653,68.235,13,2,1979
0.51663,3.5537,66.324,13,2,1979
0.53298,3.5001,58.886,13,2,1979
0.58901,3.6109,54.497,13,2,1979
0.67476,3.7044,43.142,13,2,1979
0.81415,4.2557,29.502,13,2,1979
1.2976,5.3292,18.087,13,2,1979
1.5767,6.0549,15.021,13,2,1979
1.6272,6.283,15.335,14,2,1979
1.5414,6.2617,16.922,14,2,1979
1.4682,6.0347,21.707,14,2,1979
1.4508,5.7237,30.167,14,2,1979
1.5992,5.5083,39.505,14,2,1979
1.716,5.6105,42.175,14,2,1979
1.9161,5.7863,44.367,14,2,1979
1.9958,5.9765,45.823,14,2,1979
2.0175,5.9996,47.586,15,2,1979
1.9939,5.9205,49.327,15,2,1979
1.9719,5.8494,51.975,15,2,1979
1.9277,5.7987,54.068,15,2,1979
1.8053,5.6972,54.76,15,2,1979
1.7264,5.5405,56.342,15,2,1979
1.7285,5.4375,60.012,15,2,1979
1.6286,5.3253,64.055,15,2,1979
1.5517,5.1427,68.422,16,2,1979
1.3688,5.021,70.202,16,2,1979
1.2918,4.8094,73.02,16,2,1979
1.2329,4.6199,79.107,16,2,1979
1.1358,4.4073,85.05,16,2,1979
1.0578,4.2176,88.742,16,2,1979
1.0832,4.1226,88.852,16,2,1979
1.0631,4.1387,89.528,16,2,1979
1.1352,4.1056,89.659,17,2,1979
1.1559,4.2065,89.698,17,2,1979
1.2244,4.235,88.55,17,2,1979
1.3492,4.3803,87.429,17,2,1979
1.446,4.4413,90.637,17,2,1979
1.4486,4.5512,93.532,17,2,1979
1.3698,4.5047,93.549,17,2,1979
1.454,4.5247,93.823,17,2,1979
1.358,4.5164,99.465,18,2,1979
1.3345,4.3652,104.33,18,2,1979
1.2111,4.2986,106.62,18,2,1979
1.1292,4.1353,108.83,18,2,1979
0.56843,3.2374,116.18,18,2,1979
0.51343,3.0991,116.91,18,2,1979
0.51,2.9929,117.5,18,2,1979
0.5435,3.0465,118.75,18,2,1979
0.46929,2.9987,123.24,19,2,1979
0.35815,2.8599,122.1,19,2,1979
0.30761,2.6276,122.08,19,2,1979
0.37576,2.6759,127.34,19,2,1979
0.3936,2.756,132.83,19,2,1979
0.35804,2.7198,131,19,2,1979
0.35712,2.693,132.64,19,2,1979
0.29172,2.6273,132.01,19,2,1979
0.23226,2.5535,131.36,20,2,1979
0.20242,2.3967,128.02,20,2,1979
0.20802,2.3131,122.52,20,2,1979
0.28852,2.4753,132.84,20,2,1979
0.28783,2.5479,139.2,20,2,1979
0.21843,2.5663,140.28,20,2,1979
0.16217,2.4536,139.67,20,2,1979
0.15142,2.2731,144.02,20,2,1979
0.13656,2.1606,145.19,21,2,1979
0.13587,2.1145,137.5,21,2,1979
0.14822,2.1486,134.98,21,2,1979
0.17566,2.2359,138.65,21,2,1979
0.18252,2.2397,128.5,21,2,1979
0.14833,2.2145,124.76,21,2,1979
0.14696,2.1653,130.41,21,2,1979
0.1361,2.1194,134.34,21,2,1979
0.1345,2.1115,133.85,22,2,1979
0.1465,2.1579,140.49,22,2,1979
0.17337,2.2346,144.46,22,2,1979
0.25364,2.3835,152.2,22,2,1979
0.23946,2.4506,150.2,22,2,1979
0.18412,2.4363,150.68,22,2,1979
0.16983,2.2787,150.12,22,2,1979
0.18058,2.222,153.5,22,2,1979
0.17829,2.2302,161.94,23,2,1979
0.1752,2.2101,162.93,23,2,1979
0.17875,2.2209,162.46,23,2,1979
0.19453,2.2577,166.57,23,2,1979
0.17555,2.2502,170.55,23,2,1979
0.1433,2.1559,168.98,23,2,1979
0.12135,2.0226,169.31,23,2,1979
0.10054,1.9608,170.7,23,2,1979
0.073897,1.7745,175.53,24,2,1979
0.056632,1.7749,175.73,24,2,1979
0.043597,1.7723,175.43,24,2,1979
0.035707,1.7542,178.62,24,2,1979
0.15405,2.0175,185.14,24,2,1979
0.11003,2.0377,186,24,2,1979
0.080987,2.0163,186.98,24,2,1979
0.065779,1.9965,199.14,24,2,1979
0.10283,1.7936,330.56,25,2,1979
0.15268,2.141,357.57,25,2,1979
0.13793,2.0839,0.28832,25,2,1979
0.12467,2.0252,352.07,25,2,1979
0.13667,2.0907,349.13,25,2,1979
0.11815,2.0327,346.63,25,2,1979
0.095279,1.9846,344.37,25,2,1979
0.074355,1.9434,340.78,25,2,1979
0.077556,1.654,247.2,26,2,1979
0.12684,2.0487,222.83,26,2,1979
0.13599,2.114,222.44,26,2,1979
0.19933,2.3254,228.62,26,2,1979
0.23523,2.378,236.26,26,2,1979
0.21088,2.4295,238.51,26,2,1979
0.17818,2.3449,241.37,26,2,1979
0.19361,2.2826,241.31,26,2,1979
0.21923,2.3052,233.58,27,2,1979
0.24015,2.376,229.95,27,2,1979
0.25056,2.4285,224.39,27,2,1979
0.28966,2.4854,222.72,27,2,1979
0.30384,2.5713,225.31,27,2,1979
0.25707,2.5621,226.77,27,2,1979
0.21179,2.4657,227.45,27,2,1979
0.17726,2.3704,228.13,27,2,1979
0.15577,2.2658,223.26,28,2,1979
0.13644,2.1718,218.92,28,2,1979
0.12181,2.0491,210,28,2,1979
0.16011,2.2102,194.14,28,2,1979
0.13816,2.1504,189.45,28,2,1979
0.12535,2.0481,176.96,28,2,1979
0.12318,2.0275,154.92,28,2,1979
0.12707,2.0602,144.27,28,2,1979
0.14708,2.1525,137.62,1,3,1979
0.14056,2.1449,136.51,1,3,1979
0.12764,2.0725,143.19,1,3,1979
0.15085,2.1558,158.6,1,3,1979
0.23192,2.3567,164.32,1,3,1979
0.27262,2.4237,172.58,1,3,1979
0.47249,2.7479,189.69,1,3,1979
0.68231,3.1441,211.77,1,3,1979
0.872,3.5271,225.71,2,3,1979
0.8114,3.7998,229.88,2,3,1979
0.73102,4.0021,232.09,2,3,1979
0.71101,3.8952,224.39,2,3,1979
0.38033,2.8741,210.33,2,3,1979
0.35312,2.9077,211.41,2,3,1979
0.34077,2.804,205.77,2,3,1979
0.43568,2.8455,206.32,2,3,1979
0.46758,2.9324,209.95,3,3,1979
0.39977,2.9086,212.31,3,3,1979
0.33997,2.8504,213.73,3,3,1979
0.36444,2.8164,213.1,3,3,1979
0.41361,2.8877,216.34,3,3,1979
0.41212,2.9342,220.99,3,3,1979
0.41567,2.9719,225.23,3,3,1979
0.39543,3.0898,230.41,3,3,1979
0.3737,3.1973,235.78,4,3,1979
0.33391,3.3678,243.78,4,3,1979
0.31299,3.3937,245.52,4,3,1979
0.34695,3.1715,236.69,4,3,1979
0.34397,3.0792,237.01,4,3,1979
0.29812,3.0927,242.65,4,3,1979
0.25033,3.156,256.27,4,3,1979
0.24724,3.141,276.43,4,3,1979
0.28509,3.1831,289.44,5,3,1979
0.29561,3.6453,298.61,5,3,1979
0.30201,4.0486,303.81,5,3,1979
0.30967,4.1073,301.53,5,3,1979
0.30635,3.9794,293.17,5,3,1979
0.27091,4.1023,295.96,5,3,1979
0.25261,4.0673,291.82,5,3,1979
0.24587,3.9204,281.89,5,3,1979
0.23741,3.7639,270.9,6,3,1979
0.21923,3.8419,272.1,6,3,1979
0.21385,3.8894,269.59,6,3,1979
0.27548,3.2592,225.82,6,3,1979
0.28166,3.1361,212.58,6,3,1979
0.23249,3.1924,211.75,6,3,1979
0.19647,3.0716,205.75,6,3,1979
0.18652,2.7989,191.46,6,3,1979
0.21374,2.5232,172.94,7,3,1979
0.2748,2.4905,167.54,7,3,1979
0.34077,2.6048,162,7,3,1979
0.36273,2.6857,157.13,7,3,1979
0.80443,3.3447,164.87,7,3,1979
0.76109,3.5079,172.06,7,3,1979
0.59621,3.4265,176.65,7,3,1979
0.39749,3.3036,180.04,7,3,1979
0.25879,3.1581,183.84,8,3,1979
0.18252,2.9934,189.59,8,3,1979
0.18915,2.5104,219.44,8,3,1979
0.21602,2.4295,223.37,8,3,1979
0.22734,2.435,214.72,8,3,1979
0.19944,2.528,229.4,8,3,1979
0.19659,2.7416,253.64,8,3,1979
0.24358,3.1528,275.2,8,3,1979
0.2589,3.8396,283,9,3,1979
0.31344,3.6076,267.52,9,3,1979
0.3633,3.4627,244.5,9,3,1979
0.50382,3.2582,205.39,9,3,1979
0.63017,3.275,181.58,9,3,1979
0.72873,3.3902,173.86,9,3,1979
0.89259,3.5364,167.05,9,3,1979
1.1257,3.8178,165.72,9,3,1979
1.2504,4.0461,163.79,10,3,1979
1.2075,4.1048,162.85,10,3,1979
0.982,3.9789,163.15,10,3,1979
0.65041,3.7323,165.47,10,3,1979
0.48587,3.2311,211.38,10,3,1979
0.45408,3.2323,288.42,10,3,1979
0.40972,3.3469,291.19,10,3,1979
0.49639,3.3234,282.34,10,3,1979
0.64709,3.5984,281.07,11,3,1979
0.63383,3.9416,286.4,11,3,1979
0.60776,3.9681,284.72,11,3,1979
0.57837,3.891,280.55,11,3,1979
0.49719,3.9232,281.83,11,3,1979
0.41555,3.9673,286.96,11,3,1979
0.35952,3.8965,290.09,11,3,1979
0.35404,3.5696,268.07,11,3,1979
0.40938,3.3552,235.45,12,3,1979
0.53996,3.1737,173.44,12,3,1979
0.68997,3.2766,156.18,12,3,1979
0.85794,3.4856,149.17,12,3,1979
0.8385,3.5593,154.17,12,3,1979
0.57712,3.499,166.45,12,3,1979
0.51423,3.1026,235.35,12,3,1979
0.54682,3.3574,271.62,12,3,1979
0.5507,3.5866,274.54,13,3,1979
0.61942,3.4784,259.39,13,3,1979
0.69832,3.5945,250.84,13,3,1979
0.80614,3.8317,255.18,13,3,1979
0.89899,4.0158,256.24,13,3,1979
0.83953,4.1524,270.97,13,3,1979
0.7803,4.1073,284.97,13,3,1979
0.77539,4.0826,291.06,13,3,1979
0.76738,4.0853,295.9,14,3,1979
0.78693,4.0814,311.82,14,3,1979
0.96702,4.5247,341.39,14,3,1979
1.0806,4.9207,353.41,14,3,1979
1.0421,4.9916,354.6,14,3,1979
0.96759,4.959,352.74,14,3,1979
0.93867,4.8902,348.98,14,3,1979
0.91454,4.9963,348.49,14,3,1979
0.8951,5.1506,349.4,15,3,1979
0.86057,5.2739,350.81,15,3,1979
0.80923,5.3162,353.03,15,3,1979
0.74211,5.3312,354.78,15,3,1979
0.67625,5.2714,356.72,15,3,1979
0.62125,5.1162,359.63,15,3,1979
0.6336,4.644,13.005,15,3,1979
0.67202,4.2939,32.292,15,3,1979
0.7101,4.0032,53.469,16,3,1979
0.82158,3.8502,72.515,16,3,1979
0.97937,3.9278,81.628,16,3,1979
1.0551,4.0782,83.606,16,3,1979
1.0538,4.2816,79.727,16,3,1979
1.001,4.4159,75.838,16,3,1979
0.91214,4.6359,67.214,16,3,1979
0.83336,4.7945,60.171,16,3,1979
0.74188,4.8766,53.59,17,3,1979
0.66001,4.9111,46.855,17,3,1979
0.69294,5.0247,37.995,17,3,1979
0.9238,5.4326,29.947,17,3,1979
1.2525,5.9713,23.64,17,3,1979
1.5921,6.4598,18.927,17,3,1979
2.019,6.8682,16.175,17,3,1979
2.3251,7.2042,14.45,17,3,1979
2.4219,7.3856,13.33,18,3,1979
2.4064,7.3702,12.396,18,3,1979
2.2743,7.3081,11.681,18,3,1979
2.0153,7.1718,11.077,18,3,1979
1.7439,6.9337,10.962,18,3,1979
1.4477,6.7505,10.292,18,3,1979
1.1927,6.535,9.7588,18,3,1979
0.98223,6.2961,9.4567,18,3,1979
0.81483,6.0142,9.66,19,3,1979
0.67831,5.7251,9.9236,19,3,1979
0.56454,5.4639,10.286,19,3,1979
0.47775,5.1014,11.868,19,3,1979
0.35941,4.8113,12.39,19,3,1979
0.29423,4.3287,15.104,19,3,1979
0.23764,4.1134,13.698,19,3,1979
0.19499,3.9241,11.978,19,3,1979
0.16091,3.7407,2.3373,20,3,1979
0.17303,3.2241,319.61,20,3,1979
0.22586,2.7259,279.3,20,3,1979
0.27628,2.6522,225.71,20,3,1979
0.33551,2.7727,204.68,20,3,1979
0.36341,2.9699,196.5,20,3,1979
0.35987,3.0942,200.99,20,3,1979
0.33597,3.0293,181.38,20,3,1979
0.28269,2.8327,128.54,21,3,1979
0.35586,2.6996,107.7,21,3,1979
0.40732,2.8027,113.93,21,3,1979
0.41978,2.8261,140.61,21,3,1979
0.55047,2.9175,188.85,21,3,1979
0.73068,3.2806,212.31,21,3,1979
0.73079,3.4977,226.74,21,3,1979
0.61736,3.5952,240.65,21,3,1979
0.48782,3.7636,255.2,22,3,1979
0.455,3.6369,250.67,22,3,1979
0.50634,3.4557,231.63,22,3,1979
0.56465,3.3342,218.99,22,3,1979
0.4821,3.2455,228.96,22,3,1979
0.40114,3.3651,247.33,22,3,1979
0.36673,3.8017,267.47,22,3,1979
0.37244,3.9288,270.63,22,3,1979
0.44357,3.7364,244.13,23,3,1979
0.46723,3.657,229.92,23,3,1979
0.4893,3.405,194.59,23,3,1979
0.5172,3.2708,177.86,23,3,1979
0.4861,3.1067,165.13,23,3,1979
0.42962,3.0188,167.24,23,3,1979
0.42504,2.7824,237.47,23,3,1979
0.52738,3.1825,279.95,23,3,1979
0.56122,3.4282,275.71,24,3,1979
0.64824,3.6174,270.93,24,3,1979
0.75892,3.8191,260.89,24,3,1979
0.88801,4.0709,257.18,24,3,1979
1.0716,4.3344,264.43,24,3,1979
1.1771,4.6985,274.42,24,3,1979
1.1111,4.8586,282.02,24,3,1979
0.91694,4.8401,287.87,24,3,1979
0.75949,4.6381,291.28,25,3,1979
0.64664,4.3743,292.37,25,3,1979
0.52372,4.242,294.76,25,3,1979
0.43659,4.0396,293.36,25,3,1979
0.36924,3.8199,289.53,25,3,1979
