132,1,12,1.6271,1.3373,0.23288,5.5381,5.1112,0.6202,303.41,5.2176
133,1,84,2.2871,1.5838,0.33383,6.2835,5.6017,0.36169,285.59,9.7573
134,1,24,1.7489,1.3953,0.29098,5.6936,5.0657,0.68043,260.75,26.485
135,1,135,3.7635,2.3446,0.92907,8.2127,6.5469,1.1407,310.61,24.909
136,1,69,2.7869,1.7059,0.47988,6.7211,5.7331,0.521,291.45,8.4361
137,1,33,3.4233,1.9375,0.73439,7.3534,5.963,0.88459,284.27,11.901
138,2,39,2.1855,1.6784,0.33854,6.8738,5.8264,0.70959,295.9,41.458
139,2,15,1.4061,1.2559,0.13293,5.5324,5.0979,0.3851,57.849,7.5782
140,2,33,1.7263,1.4704,0.23632,6.1605,5.6768,0.42837,11.579,6.5498
141,2,21,1.7213,1.4555,0.2245,6.376,5.9035,0.61887,5.3614,1.7847
142,2,24,1.7088,1.4084,0.24213,6.2632,5.9097,0.43268,3.5703,1.6251
143,3,18,1.5994,1.3491,0.21825,5.6291,5.2628,0.41992,292.59,6.639
144,3,27,3.0674,2.1159,0.72002,7.1475,6.5254,0.74187,319.3,23.973
145,3,72,2.3912,1.6074,0.3439,6.1454,5.4677,0.34879,304.16,17.889
146,4,72,1.4351,1.2929,0.11714,6.1148,5.4336,0.30634,303.52,111.48
147,6,18,1.9004,1.5177,0.33525,5.8915,5.6023,0.35507,354.28,2.4755
148,6,12,1.1676,1.1006,0.053984,4.7983,4.634,0.16241,325.6,4.0369
149,6,12,1.4649,1.3066,0.16267,6.0078,5.6036,0.51602,11.134,1.2642
150,7,15,1.3041,1.1878,0.097396,5.3359,5.2107,0.12933,179.02,195.4
151,7,15,1.7136,1.3805,0.26185,5.5518,5.1685,0.4095,316.58,5.447
152,7,15,1.5071,1.2589,0.17545,5.4049,5.0921,0.24229,347.02,5.6995
153,7,15,1.7411,1.4825,0.27381,5.5092,5.218,0.42477,300.29,5.6507
154,8,15,1.3666,1.2378,0.14026,5.2082,4.9635,0.30195,6.4226,1.2423
155,8,12,1.1475,1.0972,0.035327,5.4731,5.1961,0.21978,293.03,4.7386
156,8,30,2.1066,1.4765,0.3661,6.7898,6.0546,0.6243,348.07,9.0945
157,9,72,1.7512,1.4198,0.15474,6.0092,5.3793,0.37277,284.6,18.507
158,9,39,2.4691,1.808,0.54759,6.7441,5.9619,0.84598,310.32,19.036
159,9,39,3.5905,2.0142,0.81829,7.8747,6.3567,0.98891,323.87,19.723
160,9,42,1.4323,1.2158,0.12941,6.3065,5.3443,0.39521,312.74,21.225
161,9,27,1.5041,1.304,0.1316,5.9112,5.6334,0.30167,351.74,2.2448
162,10,54,2.6009,1.5612,0.46417,6.5762,5.6414,0.5288,293.17,16.437
163,10,27,1.833,1.4685,0.24526,5.6933,5.2729,0.39109,285.15,11.884
164,10,75,2.1124,1.4543,0.3753,6.5044,5.3821,0.73866,289.57,38.754
165,10,33,1.3607,1.1929,0.09687,5.4963,5.2236,0.19752,299.83,7.2848
166,10,42,1.6933,1.4144,0.1872,5.8824,5.4714,0.41796,282.2,20.193
167,10,36,1.4,1.2846,0.12377,5.3551,5.024,0.25789,255.42,18.965
168,11,39,2.1212,1.5371,0.32781,6.1331,5.5207,0.51474,293.92,17.695
169,11,186,3.0094,1.568,0.46074,7.7516,5.9017,0.74053,256.83,138.94
170,11,39,1.964,1.5388,0.33837,6.1229,5.4305,0.53974,272.9,22.521
171,11,78,2.875,1.8932,0.64033,7.3959,6.2622,0.84366,321.96,26.111
172,11,30,2.3499,1.7259,0.4842,7.6212,6.9,0.45453,12.342,0.72958
173,11,33,1.5489,1.2627,0.17804,5.9667,5.5249,0.32087,14.529,8.6442
174,12,15,1.1877,1.0875,0.059795,4.7503,4.4544,0.15877,229.98,8.3593
175,12,24,1.1377,1.0855,0.040227,5.1739,5.0137,0.16544,273.34,4.7096
176,12,18,1.4617,1.3088,0.13724,4.6315,4.4819,0.17646,220.39,9.331
177,12,63,2.7321,1.6891,0.56021,7.1896,6.0443,0.75861,326.9,19.491
178,12,15,1.3295,1.2157,0.099929,5.4701,5.1609,0.52264,292.26,5.4211
179,12,72,2.7109,1.9385,0.48132,6.6996,6.0414,0.56074,306.18,21.424
180,12,126,2.9688,1.8514,0.55486,7.0942,5.7475,0.80846,275.16,23.016
181,1,12,1.1936,1.1268,0.061743,5.937,5.7179,0.16239,285.51,159.5
182,1,12,1.9954,1.5586,0.32263,5.0149,4.588,0.42483,195.94,5.9014
183,1,27,2.3343,1.549,0.45947,6.4545,5.2025,0.96236,255.93,41.46
184,1,39,1.6422,1.3897,0.18682,5.9094,5.2223,0.53233,273.13,38.259
185,3,15,1.2631,1.1789,0.087766,6.2171,5.8963,0.43654,349.41,1.9146
186,3,24,1.1797,1.1068,0.05873,6.2518,5.2017,0.68574,334.8,5.6519
187,4,45,3.1117,2.3998,0.51829,7.3942,6.665,0.54492,49.449,120.82
188,6,12,1.3596,1.2046,0.14809,5.223,5.0629,0.19831,351.65,1.5543
189,6,30,1.5667,1.3115,0.20725,5.0244,4.7044,0.32079,240.2,9.0071
190,7,18,1.4001,1.2302,0.11929,5.241,4.9846,0.1977,279.11,10.945
191,8,12,1.1625,1.1001,0.050776,5.1874,4.8978,0.23956,3.4173,1.5104
192,9,12,1.1117,1.0729,0.037724,4.6762,4.6168,0.059158,281.22,1.3844
193,9,18,1.4497,1.2245,0.14398,5.4742,5.1917,0.26368,308.12,10.087
194,9,57,1.7276,1.5181,0.22,5.7675,5.32,0.47153,291.2,27.689
195,9,15,1.4861,1.3034,0.14721,4.9924,4.7648,0.20836,304.31,28.525
196,10,27,1.2653,1.147,0.083785,5.4614,5.0503,0.42008,288.78,22.37
197,10,111,2.2026,1.6386,0.31121,6.4016,5.7264,0.33535,320.24,21.092
198,10,54,2.0327,1.4634,0.33873,6.2896,5.163,0.72091,254.45,26.031
199,10,18,1.3586,1.2092,0.13664,5.4902,5.0646,0.44318,288.83,21.36
200,11,36,1.277,1.1295,0.091428,4.2771,4.1506,0.13923,100.97,6.0775
201,11,51,1.236,1.1279,0.063606,4.2189,4.082,0.073262,105.98,8.26
202,11,54,2.0637,1.4402,0.33119,5.7647,5.2924,0.34178,287.68,7.6967
203,12,33,1.9795,1.4056,0.32629,6.1071,5.3526,0.52798,294.92,6.8866
204,12,78,1.9786,1.5081,0.29808,6.22,5.5021,0.4772,312.43,29.145
205,1,15,1.1486,1.0567,0.054989,6.4864,5.8403,0.43713,340.83,2.7549
206,1,24,1.2529,1.1655,0.073787,6.2363,6.016,0.16569,34.741,3.5766
207,1,57,1.6169,1.2706,0.16553,6.2028,5.5878,0.39763,264.91,130.65
208,1,18,1.4228,1.2583,0.15951,5.4131,5.1407,0.25246,269.99,2.9624
209,1,21,1.6104,1.2872,0.24748,5.3609,4.7969,0.57116,274.91,35.832
210,2,39,2.1874,1.4783,0.36885,6.1049,5.4329,0.50122,295.55,25.935
211,2,48,3.1663,2.3011,0.66786,7.7733,6.8578,0.76635,346.71,3.7865
212,2,69,2.8242,1.7209,0.53448,7.8029,6.4055,0.86018,38.384,98.814
213,3,24,2.3252,1.5342,0.415,5.963,5.1923,0.48852,275.71,24.219
214,4,18,1.5012,1.353,0.15709,6.0214,5.7162,0.33776,1.1696,0.593
215,5,48,1.4715,1.2795,0.10882,5.6939,5.4596,0.16821,252.26,166.06
216,6,12,1.1646,1.0825,0.053368,4.7944,4.7262,0.067293,297.05,4.0016
217,7,12,1.379,1.2366,0.12895,5.0303,4.8308,0.24294,307.6,2.6704
218,7,27,1.9022,1.4928,0.26656,6.0881,5.5324,0.42939,312.06,4.805
219,8,54,1.7314,1.3791,0.20809,5.5133,5.0564,0.32438,347.75,6.0181
220,9,12,1.4583,1.2938,0.1579,5.4443,5.2334,0.2881,294.41,4.3788
221,9,108,2.3651,1.6971,0.35517,6.5084,5.6486,0.45671,304.44,30.031
222,9,42,1.5617,1.2733,0.19833,5.3321,4.8941,0.3754,288.76,26.952
223,9,12,1.2945,1.2086,0.091409,5.274,5.0051,0.23651,324.85,7.8098
224,9,57,1.588,1.2653,0.17436,6.2453,5.2525,0.4693,327.58,20.845
225,10,60,3.2853,2.3968,0.67985,7.8086,6.7811,0.862,326.89,28.666
226,10,21,1.6302,1.3743,0.22905,5.6387,5.2721,0.39481,91.024,159.6
227,10,15,1.1513,1.1109,0.034798,5.0695,4.8642,0.22287,326.25,12.135
228,10,15,1.2526,1.1314,0.0889,5.2165,5.0398,0.16573,319.11,4.667
229,10,18,1.1272,1.0733,0.051072,5.3101,5.0815,0.2056,281.92,7.4732
230,11,51,1.6575,1.3018,0.17069,5.4616,4.8154,0.44823,257.87,28.15
231,11,12,1.442,1.3331,0.14979,4.4696,4.2616,0.23608,183.96,3.0142
232,11,51,2.0146,1.4137,0.28351,6.052,5.3582,0.57704,273.07,31.181
233,11,54,2.314,1.743,0.45691,5.944,5.3998,0.45431,269.91,22.036
234,11,30,1.8387,1.3737,0.26947,6.1871,5.4688,0.57355,326.68,18.343
235,12,24,2.0135,1.5116,0.3343,6.1524,5.6947,0.39978,289.16,3.5738
236,12,39,2.4432,1.6026,0.41296,6.9468,5.5995,0.89863,289.41,36.821
237,12,21,1.8105,1.3675,0.24319,5.8431,4.994,0.73827,260.64,34.026
238,12,15,1.3408,1.198,0.12007,5.2653,5.019,0.34453,27.246,9.9011
239,1,30,2.2178,1.6859,0.4439,6.6716,6.1089,0.52456,346.79,2.4634
240,1,21,2.9767,1.7127,0.7134,6.7874,5.8301,1.0583,323.46,33.783
241,1,15,1.1309,1.0692,0.041048,4.6449,4.5517,0.087109,249.53,10.398
242,1,48,2.5982,1.8628,0.54208,7.4981,6.214,0.96426,331.03,28.809
243,2,36,1.4445,1.2542,0.12417,4.5177,4.33,0.15565,99.41,4.9091
244,2,30,1.4491,1.2293,0.13415,6.2085,5.7456,0.34357,17.36,4.9478
245,2,15,1.5797,1.3624,0.20487,6.3621,5.824,0.54898,178.37,190.51
246,2,45,1.7267,1.4329,0.21516,6.4032,5.6516,0.46871,322.58,28.387
247,3,18,1.4091,1.2051,0.12486,4.3684,4.1834,0.18975,193.44,28.325
248,4,60,3.0233,2.0145,0.66584,7.3462,6.3431,0.77858,43.692,104.22
249,4,15,1.1625,1.1086,0.041551,4.8706,4.8114,0.040691,292.09,5.4383
250,5,15,1.5215,1.2847,0.18163,5.1352,4.8406,0.50818,296.55,8.6079
251,6,12,1.3122,1.169,0.10155,5.528,5.3012,0.32155,353.46,3.4689
252,6,39,1.5292,1.2605,0.17499,5.4674,5.284,0.12316,282.44,151.91
253,6,27,1.5414,1.3104,0.17426,5.5455,5.212,0.29047,109.72,172.26
254,7,12,1.0552,1.0375,0.013206,4.9167,4.7687,0.090358,294.71,2.3599
255,7,81,1.9042,1.3267,0.2901,6.2258,5.3154,0.52132,313.68,9.1158
256,8,27,1.5023,1.2922,0.17499,5.2505,4.9585,0.28372,304.22,4.0231
257,9,30,1.3827,1.202,0.12743,5.2842,4.8623,0.36163,279.02,23.633
258,9,12,1.3558,1.2257,0.1102,5.2042,4.9998,0.19075,273.37,4.9368
259,9,54,1.5076,1.2102,0.14826,5.4461,5.0297,0.33426,308.49,18.151
260,9,33,1.4592,1.2645,0.12745,5.2694,4.9503,0.23563,278.75,10.784
261,9,87,2.1045,1.5113,0.26943,6.0911,5.4185,0.35377,295.14,8.4114
262,9,30,1.8056,1.4137,0.23807,5.8473,5.4293,0.31731,307.04,29.721
263,10,66,2.4646,1.6382,0.38227,6.432,5.7678,0.40235,319.01,21.758
264,10,12,1.2142,1.1323,0.070301,4.906,4.69,0.24543,305.28,0.95915
265,10,21,2.6297,1.6191,0.5742,6.369,5.4922,0.77171,293.05,23.502
266,10,24,1.3051,1.1863,0.093612,5.009,4.7385,0.17723,268.05,9.8582
267,11,36,2.1155,1.6836,0.34554,6.5535,6.108,0.50101,344.11,4.8538
268,11,21,1.2188,1.1363,0.063438,5.1024,4.84,0.34514,284.59,25.799
269,11,42,3.475,2.3488,0.87948,7.8079,6.6151,1.1157,316.08,29.814
270,11,12,1.5366,1.3735,0.16846,5.5196,5.3599,0.25585,300.87,1.9487
271,11,15,1.5043,1.3404,0.16376,5.9646,5.4699,0.58181,296.47,17.301
272,11,12,1.0484,1.0349,0.010489,5.327,5.2239,0.13812,289.24,5.8073
273,12,135,3.3325,1.6413,0.44784,7.6091,5.8584,0.68501,291.31,23.55
274,12,21,1.7247,1.4246,0.24944,5.5521,5.1117,0.56025,288.25,27.128
275,12,87,2.3188,1.6193,0.40903,7.0254,6.3292,0.5275,254.41,150.31
276,12,45,3.2986,2.1706,0.78254,7.1255,6.3254,1.06,304.16,49.86
277,1,21,1.6565,1.3033,0.21135,6.2546,5.7036,0.53358,350.46,6.333
278,1,24,1.8669,1.5123,0.27161,5.9648,5.6587,0.27619,40.8,8.9626
279,1,99,2.6246,1.5143,0.47525,7.2547,6.4031,0.58645,30.338,9.2731
280,1,39,2.3733,1.9382,0.41117,7.371,6.5904,0.8593,317.9,39.4
281,1,15,1.3936,1.284,0.10359,6.0152,5.5829,0.45075,173.72,179.74
282,1,51,2.7102,1.7255,0.49533,6.6058,5.4763,0.57496,279.17,13.461
283,2,57,1.7766,1.4773,0.23585,6.2453,5.178,0.55564,277.8,39.913
284,4,57,1.4569,1.2183,0.13833,6.4117,5.2111,0.65185,322.52,26.509
285,4,18,1.4625,1.3071,0.13873,5.3872,5.0591,0.3399,256.09,174.68
286,5,30,1.4509,1.2464,0.1449,5.2623,5.1028,0.17202,350.93,1.6169
287,5,27,1.5697,1.3122,0.17473,5.8635,5.3498,0.3881,3.7832,1.1102
288,5,18,1.5589,1.3853,0.16178,5.8366,5.4901,0.42308,2.944,1.7914
289,6,12,1.1844,1.0919,0.074858,5.2111,4.7931,0.30035,266.54,2.0055
290,7,15,1.2073,1.1589,0.059993,4.979,4.7329,0.18355,283.61,3.5829
291,8,30,1.3107,1.1915,0.071381,5.1371,5.038,0.14232,337.41,4.9439
292,8,21,2.1268,1.627,0.39362,6.161,5.7903,0.55807,343.32,5.2349
293,8,27,1.8101,1.454,0.24003,6.1261,5.7113,0.35191,322.78,12.756
294,9,24,1.3304,1.1957,0.1091,5.5176,5.1321,0.27844,287.55,11.582
295,9,12,1.313,1.1683,0.14211,5.3603,5.1049,0.24794,282.49,5.145
296,9,21,1.6478,1.3437,0.23127,5.7746,5.2609,0.56278,291.25,8.3867
297,9,39,2.2187,1.6373,0.38099,6.2889,5.5825,0.51729,297.89,13.942
298,9,27,1.6246,1.3927,0.1922,5.884,5.4958,0.34532,299.92,3.4881
299,9,48,1.7588,1.3838,0.2455,5.8518,5.4226,0.40156,313,27.196
300,10,12,1.0513,1.0249,0.022142,3.7863,3.7583,0.024661,153.11,2.6809
301,11,12,1.211,1.1239,0.069821,5.0059,4.8594,0.15712,318.63,1.3012
302,11,30,1.242,1.1259,0.081615,4.9277,4.8297,0.092581,315.82,3.5478
303,11,12,1.2738,1.1759,0.094809,5.5882,5.1446,0.406,347.59,8.9487
304,11,12,1.292,1.1689,0.10581,4.8966,4.6557,0.30198,72.649,2.2401
305,12,168,3.0496,1.9091,0.48767,7.6275,6.287,0.65706,316.09,47.689
306,12,12,1.3409,1.2369,0.0969,5.6359,5.409,0.27986,280.4,7.1716
307,12,18,1.6474,1.3466,0.24618,5.5166,5.0363,0.62502,294.17,26.641
308,12,15,1.2123,1.1663,0.027108,4.9244,4.6975,0.20305,316.03,11.889
309,12,18,1.7236,1.5251,0.19475,5.4943,5.3127,0.33205,289.08,9.6134
310,12,36,2.7388,1.7074,0.55712,6.5918,5.6221,0.58988,295.81,10.483
311,1,24,1.1744,1.0933,0.054764,4.0054,3.8687,0.074037,136.77,2.5578
312,1,33,1.3576,1.1784,0.092053,4.2229,4.0565,0.12164,123.27,8.8449
313,2,27,1.2336,1.1275,0.083603,4.8277,4.6701,0.15425,63.446,3.776
314,3,48,3.1313,2.2389,0.70754,7.5242,6.482,1.0072,333.6,29.539
315,4,24,1.5296,1.227,0.18902,5.3765,5.0527,0.29396,305.43,6.4408
316,4,24,2.4781,1.8543,0.42786,6.268,5.7345,0.68384,282.81,20.629
317,4,12,1.1877,1.1149,0.05559,4.681,4.6176,0.066921,217.25,188.14
318,4,111,2.9725,1.6102,0.59633,7.5848,6.0041,0.69385,346.42,5.2323
