188,4,24,1.6818,1.3456,0.18565,5.5137,5.0667,0.31532,284.54,8.9238
189,4,0,1.084,1.084,0,4.2359,4.2359,0,255.07,0
190,4,9,1.0936,1.0668,0.029718,5.3134,5.0144,0.34333,179.51,207.05
191,4,27,2.1005,1.7309,0.30123,6.2252,5.7586,0.43262,355.96,2.7129
192,5,9,1.3142,1.157,0.14281,5.1828,4.7003,0.53266,292.42,2.6125
193,6,21,1.675,1.4677,0.1761,5.8954,5.6092,0.31805,2.7521,0.67002
194,6,3,1.012,1.0067,0.007566,5.0014,4.9402,0.08655,18.211,0.20577
195,6,45,2.4192,1.8644,0.46032,6.4494,5.954,0.50299,326.53,18.475
196,6,6,1.136,1.1029,0.028764,4.9507,4.7786,0.20222,319.74,2.1795
197,7,6,1.0298,1.0187,0.010213,4.7449,4.6748,0.072513,287.58,0.79994
198,7,0,1.019,1.019,0,4.5606,4.5606,0,12.648,0
199,8,21,1.1738,1.0887,0.064195,5.0908,4.9856,0.089324,301.99,4.9611
200,8,24,1.3445,1.2465,0.099706,5.4908,5.1638,0.38349,288.74,9.651
201,8,6,1.1853,1.0923,0.080777,4.5068,4.2724,0.28495,237.51,1.2094
202,8,12,1.2665,1.1676,0.071567,4.8098,4.7181,0.083935,262.07,6.7912
203,9,60,1.8166,1.3078,0.24384,6.0005,5.2724,0.4584,287.55,13.478
204,10,0,1.0107,1.0107,0,3.828,3.828,0,244.88,0
205,10,15,1.9049,1.448,0.33283,6.068,5.8478,0.18261,346.73,8.0953
206,10,3,1.0858,1.0533,0.045962,5.1396,4.8475,0.41309,268.75,17.968
207,11,87,2.8166,1.5379,0.50789,7.914,5.8714,0.97306,296.28,84.131
208,11,3,1.0421,1.0398,0.0032527,3.8495,3.8353,0.020153,172.18,0.65054
209,11,18,1.2848,1.1217,0.093363,4.3244,4.2434,0.061031,212.08,14.242
210,11,54,1.75,1.4688,0.21875,5.9307,5.4688,0.34983,276,22.587
211,11,6,1.1257,1.0873,0.057331,4.0658,4.0465,0.025513,202.88,4.4921
212,12,0,1.0027,1.0027,0,4.5861,4.5861,0,254.46,0
213,12,24,1.6849,1.3508,0.24471,6.3556,5.7848,0.52536,320.14,23.756
214,12,12,1.3232,1.1557,0.12344,4.8887,4.5533,0.32399,258.6,11.279
215,12,57,3.0283,1.9827,0.55872,6.9663,5.5965,0.81592,253.28,30.573
216,12,15,1.7022,1.3884,0.26502,4.6508,4.3601,0.26914,189.5,12.243
217,12,9,1.126,1.0762,0.038454,4.7838,4.6349,0.19059,285.32,4.6329
218,12,39,2.6539,1.7276,0.52038,7.3435,6.3207,0.83393,350.79,7.6497
219,1,12,1.6271,1.3373,0.23288,5.5381,5.1112,0.6202,303.41,5.2176
220,1,84,2.2871,1.5838,0.33383,6.2835,5.6017,0.36169,285.59,9.7573
221,1,6,1.0598,1.039,0.019876,4.9803,4.8728,0.11455,297.69,1.6694
222,1,24,1.7489,1.3953,0.29098,5.6936,5.0657,0.68043,260.75,26.485
223,1,6,1.4875,1.2911,0.17071,5.2481,4.7865,0.58434,304.03,2.7452
224,1,135,3.7635,2.3446,0.92907,8.2127,6.5469,1.1407,310.61,24.909
225,1,69,2.7869,1.7059,0.47988,6.7211,5.7331,0.521,291.45,8.4361
226,1,33,3.4233,1.9375,0.73439,7.3534,5.963,0.88459,284.27,11.901
227,2,0,1.2573,1.2573,0,4.0386,4.0386,0,178.8,0
228,2,39,2.1855,1.6784,0.33854,6.8738,5.8264,0.70959,295.9,41.458
229,2,15,1.4061,1.2559,0.13293,5.5324,5.0979,0.3851,57.849,7.5782
230,2,33,1.7263,1.4704,0.23632,6.1605,5.6768,0.42837,11.579,6.5498
231,2,3,1.0854,1.0588,0.037618,4.8459,4.6893,0.22147,25.846,2.9713
232,2,21,1.7213,1.4555,0.2245,6.376,5.9035,0.61887,5.3614,1.7847
233,2,3,1.0311,1.0238,0.010324,5.1398,5.0317,0.15295,345.86,2.6092
234,2,24,1.7088,1.4084,0.24213,6.2632,5.9097,0.43268,3.5703,1.6251
235,3,18,1.5994,1.3491,0.21825,5.6291,5.2628,0.41992,292.59,6.639
236,3,27,3.0674,2.1159,0.72002,7.1475,6.5254,0.74187,319.3,23.973
237,3,72,2.3912,1.6074,0.3439,6.1454,5.4677,0.34879,304.16,17.889
238,3,9,1.2891,1.2089,0.091182,5.382,4.9716,0.47217,297.57,4.4657
239,3,3,1.1365,1.1199,0.023547,4.2332,4.2028,0.042992,199.68,2.1072
240,4,3,1.0061,1.0038,0.003182,4.532,4.4473,0.11978,335.01,5.2184
241,4,6,1.3772,1.2259,0.14054,4.6729,4.3835,0.40676,270.49,18.65
242,4,72,1.4351,1.2929,0.11714,6.1148,5.4336,0.30634,303.52,111.48
243,6,18,1.9004,1.5177,0.33525,5.8915,5.6023,0.35507,354.28,2.4755
244,6,9,1.3264,1.2041,0.10402,5.263,4.9907,0.30023,299.45,2.6627
245,6,12,1.1676,1.1006,0.053984,4.7983,4.634,0.16241,325.6,4.0369
246,6,12,1.4649,1.3066,0.16267,6.0078,5.6036,0.51602,11.134,1.2642
247,6,0,1.012,1.012,0,4.1085,4.1085,0,259.99,0
248,7,15,1.3041,1.1878,0.097396,5.3359,5.2107,0.12933,179.02,195.4
249,7,9,1.2139,1.1274,0.071639,5.3474,5.124,0.29149,306.67,0.64994
250,7,6,1.1867,1.1154,0.062799,4.9603,4.8689,0.11653,306.34,2.2455
251,7,15,1.7136,1.3805,0.26185,5.5518,5.1685,0.4095,316.58,5.447
252,7,3,1.0532,1.0434,0.01393,4.8099,4.708,0.14411,334.73,2.5314
253,7,15,1.5071,1.2589,0.17545,5.4049,5.0921,0.24229,347.02,5.6995
254,7,15,1.7411,1.4825,0.27381,5.5092,5.218,0.42477,300.29,5.6507
255,8,15,1.3666,1.2378,0.14026,5.2082,4.9635,0.30195,6.4226,1.2423
256,8,12,1.1475,1.0972,0.035327,5.4731,5.1961,0.21978,293.03,4.7386
257,8,30,2.1066,1.4765,0.3661,6.7898,6.0546,0.6243,348.07,9.0945
258,8,6,1.1157,1.0722,0.047215,5.3184,5.1753,0.2079,14.472,1.2274
259,8,0,1.0333,1.0333,0,4.4936,4.4936,0,306.49,0
260,9,72,1.7512,1.4198,0.15474,6.0092,5.3793,0.37277,284.6,18.507
261,9,39,2.4691,1.808,0.54759,6.7441,5.9619,0.84598,310.32,19.036
262,9,0,1.0089,1.0089,0,4.1194,4.1194,0,225.25,0
263,9,39,3.5905,2.0142,0.81829,7.8747,6.3567,0.98891,323.87,19.723
264,9,42,1.4323,1.2158,0.12941,6.3065,5.3443,0.39521,312.74,21.225
265,9,27,1.5041,1.304,0.1316,5.9112,5.6334,0.30167,351.74,2.2448
266,10,54,2.6009,1.5612,0.46417,6.5762,5.6414,0.5288,293.17,16.437
267,10,9,1.4761,1.3264,0.14583,5.5181,5.1738,0.42889,276.69,6.1791
268,10,3,1.0787,1.0728,0.0084146,4.9334,4.8439,0.1265,327.26,0.92631
269,10,0,1.002,1.002,0,4.4646,4.4646,0,266.7,0
270,10,27,1.833,1.4685,0.24526,5.6933,5.2729,0.39109,285.15,11.884
271,10,75,2.1124,1.4543,0.3753,6.5044,5.3821,0.73866,289.57,38.754
272,10,33,1.3607,1.1929,0.09687,5.4963,5.2236,0.19752,299.83,7.2848
273,10,9,1.1452,1.107,0.050113,5.3317,5.1786,0.12233,321.59,10.894
274,10,42,1.6933,1.4144,0.1872,5.8824,5.4714,0.41796,282.2,20.193
275,10,0,1.1024,1.1024,0,4.9445,4.9445,0,280.92,0
276,10,36,1.4,1.2846,0.12377,5.3551,5.024,0.25789,255.42,18.965
277,11,39,2.1212,1.5371,0.32781,6.1331,5.5207,0.51474,293.92,17.695
278,11,186,3.0094,1.568,0.46074,7.7516,5.9017,0.74053,256.83,138.94
279,11,39,1.964,1.5388,0.33837,6.1229,5.4305,0.53974,272.9,22.521
280,11,78,2.875,1.8932,0.64033,7.3959,6.2622,0.84366,321.96,26.111
281,11,3,1.1706,1.135,0.050346,4.0794,4.0027,0.1084,201.38,4.0234
282,11,30,2.3499,1.7259,0.4842,7.6212,6.9,0.45453,12.342,0.72958
283,11,33,1.5489,1.2627,0.17804,5.9667,5.5249,0.32087,14.529,8.6442
284,12,15,1.1877,1.0875,0.059795,4.7503,4.4544,0.15877,229.98,8.3593
285,12,24,1.1377,1.0855,0.040227,5.1739,5.0137,0.16544,273.34,4.7096
286,12,18,1.4617,1.3088,0.13724,4.6315,4.4819,0.17646,220.39,9.331
287,12,63,2.7321,1.6891,0.56021,7.1896,6.0443,0.75861,326.9,19.491
288,12,9,1.1662,1.0892,0.070716,3.9484,3.8556,0.089525,142.4,12.768
289,12,15,1.3295,1.2157,0.099929,5.4701,5.1609,0.52264,292.26,5.4211
290,12,72,2.7109,1.9385,0.48132,6.6996,6.0414,0.56074,306.18,21.424
291,12,126,2.9688,1.8514,0.55486,7.0942,5.7475,0.80846,275.16,23.016
292,1,6,1.2587,1.1494,0.096495,4.2802,4.1906,0.10272,213.26,4.2921
293,1,12,1.1936,1.1268,0.061743,5.937,5.7179,0.16239,285.51,159.5
294,1,0,1.0219,1.0219,0,3.9597,3.9597,0,210.5,0
295,1,12,1.9954,1.5586,0.32263,5.0149,4.588,0.42483,195.94,5.9014
296,1,6,1.0994,1.0592,0.035398,5.1683,4.7738,0.41544,251.84,9.9699
297,1,27,2.3343,1.549,0.45947,6.4545,5.2025,0.96236,255.93,41.46
298,1,6,1.3819,1.1891,0.17928,4.2502,4.1342,0.11307,193.71,9.8708
299,1,39,1.6422,1.3897,0.18682,5.9094,5.2223,0.53233,273.13,38.259
300,2,0,1.0004,1.0004,0,3.8532,3.8532,0,191.44,0
301,2,0,1.1622,1.1622,0,3.9896,3.9896,0,184.51,0
302,3,9,1.2278,1.1692,0.066464,5.4189,5.2185,0.26835,293.37,5.8502
303,3,15,1.2631,1.1789,0.087766,6.2171,5.8963,0.43654,349.41,1.9146
304,3,24,1.1797,1.1068,0.05873,6.2518,5.2017,0.68574,334.8,5.6519
305,4,45,3.1117,2.3998,0.51829,7.3942,6.665,0.54492,49.449,120.82
306,5,9,1.0552,1.0386,0.020487,4.8903,4.7125,0.20079,23.718,5.2177
307,6,9,1.2563,1.1826,0.11337,4.3906,4.2462,0.22293,201.38,4.9442
308,6,12,1.3596,1.2046,0.14809,5.223,5.0629,0.19831,351.65,1.5543
309,6,0,1.0174,1.0174,0,4.3137,4.3137,0,354.19,0
310,6,30,1.5667,1.3115,0.20725,5.0244,4.7044,0.32079,240.2,9.0071
311,6,6,1.2339,1.1101,0.10779,5.0238,4.6051,0.44756,276.42,5.683
312,7,18,1.4001,1.2302,0.11929,5.241,4.9846,0.1977,279.11,10.945
313,8,9,1.1698,1.0959,0.085201,5.2645,5.1029,0.19757,8.3511,2.1079
314,8,12,1.1625,1.1001,0.050776,5.1874,4.8978,0.23956,3.4173,1.5104
315,8,9,1.2356,1.1412,0.07228,5.1807,5.0245,0.21264,14.649,0.8591
316,8,6,1.1206,1.0758,0.049405,5.1301,4.9339,0.1927,4.4303,1.7366
317,8,9,1.2828,1.2199,0.063454,5.5049,5.0673,0.39668,277.75,10.343
318,9,12,1.1117,1.0729,0.037724,4.6762,4.6168,0.059158,281.22,1.3844
319,9,18,1.4497,1.2245,0.14398,5.4742,5.1917,0.26368,308.12,10.087
320,9,3,1.0646,1.0611,0.0050205,5.0242,4.8289,0.27627,274.03,4.1861
321,9,9,1.1866,1.1417,0.041237,5.5034,5.3853,0.091201,10.134,1.2864
322,9,3,1.0991,1.0541,0.063569,3.9294,3.8399,0.12657,190.64,6.3003
